group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube06.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube07.fits                       1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube07.mask.fits.gz               1.32 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube07.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube08.fits                       1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube08.mask.fits.gz               1.31 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube08.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube09.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube09.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube09.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube10.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube10.mask.fits.gz               2.62 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube10.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube11.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube11.mask.fits.gz               2.65 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube11.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube12.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube12.mask.fits.gz               2.66 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube12.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube13.fits                       1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube13.mask.fits.gz               1.32 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube13.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube14.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube14.mask.fits.gz               2.66 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube14.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube15.fits                       2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube15.mask.fits.gz               2.65 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_cube15.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_line.ms.contsub.tgz               19.31 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_line.ms.flagversions.tgz          3.39 MB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_mid_line.ms.tgz                       37.88 GB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_scripts.tgz                           40.74 KB
group.uid___A001_X133d_X1293.lp_ldecin.IRCp10011_spec.tgz                              9.02 MB

group.uid___A001_X133d_X1298.lp_ldecin.description.pdf                                 520.12 KB
group.uid___A001_X133d_X1298.lp_ldecin.README.txt                                      5.38 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cont_mfs.fin.fits            16.01 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cont_mfs.fin.mask.fits.gz    17.38 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cont.ms.tgz                  6.59 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube00.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube00.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube01.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube01.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube02.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube02.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube03.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube03.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube04.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube04.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube05.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube05.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube06.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube06.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube07.fits                  9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube07.pbcor.fits            9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube08.fits                  9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube08.pbcor.fits            9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube09.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube09.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube10.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube10.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube11.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube11.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube12.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube12.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube13.fits                  9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube13.pbcor.fits            9.08 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube14.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube14.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube15.fits                  18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_cube15.pbcor.fits            18.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_combined_line.ms.contsub.tgz          58.93 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cont_mfs.fin.fits             165.94 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cont_mfs.fin.mask.fits.gz     1.46 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cont.ms.flagversions.tgz      638.94 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cont.ms.tgz                   1.54 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube00.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube00.mask.fits.gz           311.70 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube00.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube01.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube01.mask.fits.gz           315.40 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube01.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube04.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube04.mask.fits.gz           296.92 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube04.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube05.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube05.mask.fits.gz           315.93 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube05.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube08.fits                   146.21 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube08.mask.fits.gz           154.93 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube08.pbcor.fits             146.21 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube09.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube09.mask.fits.gz           303.12 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube09.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube12.fits                   292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube12.mask.fits.gz           315.55 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube12.pbcor.fits             292.71 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube13.fits                   146.21 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube13.mask.fits.gz           153.03 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_cube13.pbcor.fits             146.21 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_line.ms.contsub.tgz           9.97 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_line.ms.flagversions.tgz      596.83 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_compact_line.ms.tgz                   19.59 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cont_mfs.fin.fits            165.94 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cont_mfs.fin.mask.fits.gz    1.48 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cont.ms.flagversions.tgz     120.62 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cont.ms.tgz                  4.30 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube00.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube00.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube00.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube01.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube01.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube01.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube02.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube02.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube02.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube03.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube03.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube03.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube04.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube04.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube04.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube05.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube05.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube05.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube06.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube06.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube06.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube07.fits                  584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube07.mask.fits.gz          583.23 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube07.pbcor.fits            584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube08.fits                  584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube08.mask.fits.gz          583.45 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube08.pbcor.fits            584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube09.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube09.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube09.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube10.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube10.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube10.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube11.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube11.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube11.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube12.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube12.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube12.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube13.fits                  584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube13.mask.fits.gz          583.22 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube13.pbcor.fits            584.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube14.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube14.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube14.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube15.fits                  1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube15.mask.fits.gz          1.14 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_cube15.pbcor.fits            1.14 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_line.ms.contsub.tgz          27.81 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_line.ms.flagversions.tgz     7.81 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_extended_line.ms.tgz                  54.61 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cont_mfs.fin.fits                 165.94 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cont_mfs.fin.mask.fits.gz         1.47 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cont.ms.flagversions.tgz          288.36 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cont.ms.tgz                       3.92 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube00.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube00.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube00.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube01.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube01.mask.fits.gz               2.62 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube01.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube02.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube02.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube02.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube03.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube03.mask.fits.gz               2.59 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube03.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube04.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube04.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube04.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube05.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube05.mask.fits.gz               2.61 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube05.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube06.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube06.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube06.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube07.fits                       1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube07.mask.fits.gz               1.30 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube07.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube08.fits                       1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube08.mask.fits.gz               1.31 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube08.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube09.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube09.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube09.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube10.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube10.mask.fits.gz               2.60 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube10.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube11.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube11.mask.fits.gz               2.64 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube11.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube12.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube12.mask.fits.gz               2.62 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube12.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube13.fits                       1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube13.mask.fits.gz               1.30 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube13.pbcor.fits                 1.28 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube14.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube14.mask.fits.gz               2.62 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube14.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube15.fits                       2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube15.mask.fits.gz               2.57 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_cube15.pbcor.fits                 2.57 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_line.ms.contsub.tgz               21.23 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_line.ms.flagversions.tgz          3.75 MB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_mid_line.ms.tgz                       41.56 GB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_scripts.tgz                           38.29 KB
group.uid___A001_X133d_X1298.lp_ldecin.IRC-10529_spec.tgz                              9.06 MB

group.uid___A001_X133d_X1307.lp_ldecin.description.pdf                                 520.27 KB
group.uid___A001_X133d_X1307.lp_ldecin.README.txt                                      4.73 KB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cont_mfs.fin.fits               16.01 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cont_mfs.fin.mask.fits.gz       18.34 KB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cont.ms.tgz                     16.33 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube00.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube00.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube01.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube01.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube02.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube02.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube03.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube03.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube04.fits                     18.22 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube04.pbcor.fits               18.22 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube05.fits                     18.22 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube05.pbcor.fits               18.22 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube06.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube06.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube07.fits                     9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube07.pbcor.fits               9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube08.fits                     9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube08.pbcor.fits               9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube09.fits                     18.17 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube09.pbcor.fits               18.17 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube10.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube10.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube11.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube11.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube12.fits                     18.01 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube12.pbcor.fits               18.01 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube13.fits                     9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube13.pbcor.fits               9.08 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube14.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube14.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube15.fits                     18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_cube15.pbcor.fits               18.23 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_combined_line.ms.contsub.tgz             337.06 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cont_mfs.fin.fits               165.94 KB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cont_mfs.fin.mask.fits.gz       1.38 KB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cont.ms.flagversions.tgz        1.01 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cont.ms.tgz                     31.88 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube00.fits                     1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube00.mask.mask.fits.gz        1.21 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube00.pbcor.fits               1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube01.fits                     1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube01.mask.mask.fits.gz        1.16 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube01.pbcor.fits               1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube02.fits                     1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube02.mask.mask.fits.gz        4.62 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube02.pbcor.fits               1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube03.fits                     1.14 GB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube03.mask.mask.fits.gz        1.14 MB
group.uid___A001_X133d_X1307.lp_ldecin.KW_Sgr_extended_cube03.pbcor.fits               1.14 GB
